tweet,label
"Jangan percaya teori konspirasi, vaksin ada untuk melindungi kita semuanya Tetap Waspada #VaksinasiNasional #TetapDirumahAja #Vaksinasi #mutasibaru #Waspada Jangan Mudik",1
Jangan percayo kek hoax vaksin sanak #VaksinasiNasional,1
Jangan Persulit Vaksinasi Covid #VoxPopuli #Vaksin #VaksinasiNasional #Corona #coronavirus #COVID19 #COVIDー19 #COVID__19 #Covid_19 #COVID #RakyatMerdeka #RMid,1
Jangan ragu dengan vaksin covid -19 #vaksinasinasional,1
Jangan ragu divaksin. Vaksinasi aman dan efektif mencegah penyebaran covid-19. #CegahCovid19 #Vaksin #VaksinasiNasional,1
Jangan ragu lagi untuk divaksinasi #VaksinasiNasional,1
Jangan salah kaprah! Protokol kesehatan wajib dijalani bukan hanya sebelum divaksin lho! Tapi juga saat sesudah kita menerima vaksin. #Vaksin #Vaksinasi #VaksinasiNasional #CegahCovid-19,1
"Jangan sampai kecolongan, mari kita bersama patuhi prokes dan ikut vaksinasi yah! #VaksinasiNasional #TetapDirumahAja #Vaksinasi #mutasibaru #Waspada Jangan Mudik",1
"Jangan takut di vaksin, vaksin jadi pilihan terbaik untuk menjaga diri keluarga dan orang lain #VaksinasiNasional",1
Jangan takut vaksin covid-19 di bulan Ramadhan #VaksinasiNasional,1
"jangan takut vaksin, karena sudah terbukti aman dan halal Tetap Waspada #VaksinasiNasional #TetapDirumahAja #Vaksinasi #mutasibaru #Waspada Jangan Mudik",1
Jangan Tergoda Iklan Vaksinasi Covid-19 Berbayar #VaksinasiNasional,1
"jangan terlena, covid-19 masih ada di sekitar kita, tetap patuhi protokol kesehatan untuk memutus rantai penyebaran covid-19 #VaksinasiNasional #JalinPersatuan",1
Jangan terlepas register untuk parents korang! ☝️ #VaksinasiNasional #AstraZenaca @Khairykj,1
Jangan Tolak Vaksin #vaksinuntuksemua #vaksinuntuklansia #VaksinasiPelayanPublik #covid19 #vaksinhalal #vaksin #vaksinasinasional #1JutaVaksinasiAman #YukDukungVaksin #StrategiPulihkanNegeri #SemangatPemulihanBangsa,1
"Jangan Unggah Sertifikat Vaksinasi Covid-19 ke Medsos, Ini Alasannya! SELENGKAPNYA:  #VaksinasiNasional #sertifikatvaksin #ancamansiber",1
janganlah buat gaduh. negeri madya mendalam menentang pandemi. pemimpin Joko Widodo tak terpendam hasrat menurut Kaprikornus ketua tiga term #IndonesiaMaju #VaksinasiNasional,1
janganlah buat gaduh. penguasa pas tekun bertemu pandemi. kepala Joko Widodo enggak terlihat interes menjelang Makara pemimpin tiga term #IndonesiaMaju #VaksinasiNasional,1
Jatah Vaksin Covid-19 Indonesia Menurun #COVIDー19 #COVID #VaksinasiNasional #Vaccine #Vaksincovid #Indonesia #TVRI #TVRINews,1
"Jelang Ramadan, Pemkot Tangerang Vaksinasi 4000 Amil dan Marbot -   #VaksinasiNasional #marbot @Kota_Tangerang",1
jeratan pasal rizieq shihab beserta anak buahnya karena pelanggaran karantina kesehatan #IndonesiaMaju #VaksinasiNasional,0
jeratan pasal rizieq shihab beserta nax buahnya bcoz pelaggran karantina ksehatan #IndonesiaMaju #VaksinasiNasional,0
jeratan pasal rizieq shihab beserta nax buahnya krena pelanggran karantina ksehatan #IndonesiaMaju #VaksinasiNasional,0
jeratan pemicu rizieq shihab berikut anak buahnya akibat pengingkaran karantina kebugaran #IndonesiaMaju #VaksinasiNasional,0
jeratan pencetus rizieq shihab berikut anak buahnya gara-gara pengingkaran karantina kesegaran #IndonesiaMaju #VaksinasiNasional,0
"jika memiliki kepedulian, mari dukung vaksin untuk orang yang tercinta #VaksinasiNasional #TetapDirumahAja #Vaksinasi #mutasibaru #Waspada Jangan Mudik",1
"Jika pelaksanaan haji dibuka tahun ini oleh pemerintah Arab Saudi, semua calon haji wajib di vaksinasi #VaksinasiNasional #vaksinsuksesakhiripandemi",1
"Jika xnk kan lebih baik rejectkan awal2...Boleh ""Q"" tu dibuka pada orang lain...Vaksin kalu dah dibawa keluar tak boleh simpan balik dah...Tak ker membazir jer tu😢😢😢... #VaksinasiNasional",1
JK : Vaksinasi Gotong Royong Ringankan Beban Pemerintah #VaksinasiNasional,1
JK MENDUKUNG PROGRAM VAKSINASI NASIONAL🇲🇨🇲🇨👍👍 #VaksinasiNasional,1
JK MENDUKUNG VAKSINASI NASIONAL🇲🇨🇲🇨👍👍 #VaksinasiNasional,1
"Jokowi Optimis, Vaksinasi Gotong Royong Bisa Dongkrak Pertumbuhan Ekonomi #Jokowi #Vaksin #VaksinasiNasional #vaksingotongroyong #RakyatMerdeka #RMid",1
"Jokowi Perintahkan Menkes Segera Distribusikan Vaksin AstraZeneca, pak @jokowi , masyarakat hanya ingin Cinovac dan tidak mau Astra Zeneca , paling penting pesan terus untuk Cinovac karena terjamin #Tolakastrazeneca #VaksinasiNasional",1
Jokowi Tinjau Vaksinasi Bagi Seniman dan Budayawan. @jokowi #VaksinasiNasional,1
"Jokowi Wajibkan Atlet, Pelatih Dan Tenaga Pendukung PON Divaksin @jokowi #PON #PapuaIndonesia #Atlet #PONPapua #Vaksin #Vaksinasi #VaksinasiNasional #Zonasport #Papua #RakyatMerdeka #RMid",1
"Jokowi, Petruk dan Pinokio  Download aplikasi Tribunnews untuk update berita terbaru Dapatkan untuk Android:  #Jokowi #Petruk #Pinokio #VaksinasiNasional",0
"Jokowi: Tetap Eling Lan Waspodo, Jangan Sepelekan Covid @jokowi @KemenkesRI @BudiGSadikin #Vaksin #VaksinasiNasional #Vaksinasi #China #Sinovac #Corona #coronavirus #COVID19 #COVIDー19 #Covid_19 #COVID #RakyatMerdeka #RMid",1
Jom daftar esok ! Kalau semua daftar baru kita boleh end this Covid 19 very soon. @JKJAVMY #VaksinasiNasional #vaksincovid19 #vaksinselamat,1
JOS! Ratusan Pedagang Pasar Baru Bandung Antre Disuntik Vaksin Covid-19  #VaksinUntukKita #VaksinCOVID19 #VaksinasiNasional #vaksinasicovid19 #vaksinasi #pasarbaru #bandung #viral,1
Jubir satgas penanganancovid-19 menyatakan hingga kini belum ada kasus pemalsuan vaksin. Pemerintah mencermati sindikat internasional pemalsu vaksin covid. Pemerintah memastikan vaksin yang ada di Indonesia seluruhnya asli. @jokowi . #VaksinasiNasional,1
"Jubir Vaksinasi Kemenkes Sebut Vaksin Covid-19 Tak Melindungi dari Virus, Tapi Ciptakan Kekebalan  #Vaksin #VaksinCOVID19 #VaksinasiNasional #vaksinasicovid19",1
"Jumat, 26 Maret 2021 Seluruh staff dan karyawan @bpsda_sc melaksanakan Vaksinasi Covid19 di RS. Elisabeth Purwokerto. Dimulai jam 8 sampai jam 12 siang. Mari bersama sama Sukseskan Vaksinasi Covid19 @dpusdatarujtg #VaksinasiNasional #VaksinasiCovid19",1
Jumlah vaksinasi Covid-19 per hari di Indonesia dan dibandingkan dengan negara-negara lain Bersama Presiden @jokowi Lawan Pandemi #VaksinasiNasional,1
"Juru bicara Vaksinasi COVID-19 dari Kementerian kesehatan (Kemenkes) Siti Nadia Tarmidzi mengatakan hingga 4 April, sebanyak 12,5 juta dosis vaksin COVID-19 sudah disuntikan kepada masyarakat, yang terdiri dari pemberian dosis pertama dan dosis kedua #VaksinasiNasional #Jakarta",1
Jusuf Kalla mendukung vaksinasi mandiri #VaksinasiNasional,1
"Jusuf Kalla: Bulan Depan, Masjid Akan Jadi Tempat Vaksinasi 👇  #jabarnews #beritalokal #beritahiperlokal #harianjabar #jabartoday #beritajabar #beritajawabarat #jawabarat #pemprovjabar #jk #jusufkalla #VaksinasiNasional",1
Jusuf Kalla: Vaksin Mandiri Bantu Percepat Program Vaksinasi Covid-19  #VaksinasiNasional,1
Jusuf Kalla: Vaksin Mandiri Membantu Mempercepat Program Vaksinasi Covid-19 #VaksinasiNasional,1
Kabar baik bagi mereka yang berusia diatas 50 Tahun. #VaksinasiCovid19 #VaksinasiNasional #vaksinasi50+,1
"Kadiskes Bandar Lampung, Edwin Rusli, menyampaikan, pihaknya belum menerima data guru SMA sederajat untuk divaksin. #Vaksin #VaksinasiNasional #guru",0
"Kadiskominfo: Jangan Unggah Foto Sertifikat Vaksinasi, Data Penting Pribadi Harus Dilindungi #sertifikatvaksinasi #VaksinasiCovid19 #VaksinasiNasional",1
"Kalau ada yg takut amik vaksin, takut jarum, takut segala takut. Tengok #mak aku ni. Orangnya kecik : 47kg. Umur 80 tahun. #VaksinasiNasional #LindungDiriLindungSemua",1
Kalau impor ditujukan untuk menambah stok dan suplai perlu kita dukung #Jokowi #VaksinasiNasional,0
Kalau Kerajaan Sita Harta Anak Beranak @chedetofficial - Ianya lebih Dari Cukup Untuk Pembelian #Vaksin & Membayar Balik Hutang Negara!! #VaksinasiNasional #vaksinuntukkita #COVID19 #CovishieldVaccine @MukhrizMahathir @NajibRazak,1
kalau mau komplain no batch vaksin kemana ya? #VaksinasiNasional,1
"Kalau telekung khadijah tak jalan, cuba offer Tupperware pula. 🤭 Kredit pic: Owner #MisiSelamatkanNyawa #VaksinasiNasional #kitajagakita #COVID19 #MalaysiaPrihatin",1
Kamar Dagang dan Industri Indonesia (Kadin) Provinsi Lampung masih menunggu giliran untuk menjalankan program vaksinasi gotong royong. #kadin #Vaksin #VaksinasiCovid19 #VaksinasiNasional #lampostco,1
Kamar Dagang dan Industri Indonesia (Kadin) Provinsi Lampung mendorong seluruh perusahaan untuk mendaftar dalam program vaksinasi Gotong Royong. #kadin #kadinlampung #Vaksin #VaksinasiNasional #vaksingotongroyong #VaksinCOVID19 #lampostco,1
Kamar Dagang dan Industri Indonesia mengungkapkan vaksin yang akan digunakan untuk program vaksinasi mandiri atau Gotong Royong bakal menggunakan Sinopharm yang berasal dari Tiongkok. #industri #gotongroyong #VaksinasiNasional #vaksinuntukkita #lampostco,1
Kami menghimbau kepada seluruh umat muslim Indonesia untuk tidak ragu-ragu dalam mengikuti program #VaksinasiNasional demi mempercepat terwujudnya kekebalan kelompok agar kita segera keluar dari pandemi.,1
Kamu udah vaksin..?? #vaksincovid19 #VaksinasiNasional #Sinovac #Chile #PuertoMontt,1
kankan udah dibikinin sentra vaksin sama BUMN udah gak ada alasan gamau vaksin karena ribet. #vaksinasinasional #BUMNuntuknegeri,1
kankan udah dibikinin sentra vaksin sama BUMN udah gak ada alasan gamau vaksin karena ribet. #vaksinasinasional #BUMNuntuknegeri #IndonesiaKita,1
Kapolsek Ajak Warga Jangan Ragu Vaksin > Selengkapnya di IG polsek_kalibagor dan FB Polsek Kalibagor #polsekkalibagor #polrestabanyumas #vaksinasinasional,1
"Kapolsek Telagasari AKP Kumisih, S.Sos melaksanakan giat Vaksinasi di Puskesmas Telagasari bersama anggotanya, dan mengajak seluruh masyarakat Kecamatan telagasari untuk tidak takut divaksin karena vaksin aman dan halal. #VaksinUntukKita #VaksinasiNasional",1
Karena vaksin saja belum cukup. Kita juga harus tingkatkan kepatuhan terhadap protokol kesehatan dimanapun berada #VaksinasiNasional,1
Karo Penmas Divisi Humas Polri Brigjen Rusdi Hartono menyampaikan sampai saat ini pihak Polri belum menemukan peredaran vaksin palsu di Indonesia. #VaksinasiNasional,1
"Karo Penmas Polri, Brigjen Pol Rusdi Hartono mengatakan, bahwa hingga saat ini di Indonesia belum ada kasus ditemukannya vaksin palsu. #VaksinasiNasional",1
Kasus terkonfirmasi positif Covid-19 di Lampung bertambah 84 orang. Dengan Tambahan tersebut total kasus Covid-19 Lampung menjadi 17.695 kasus. #covid #korona #COVID19 #VaksinasiNasional #vaksincovid19 #zonakuning #beritalampung #lampostco,1
"Kasus terkonfirmasi positif covid-19 di Lembaga Pemasyarakatan (LP) Kelas IA Bandar Lampung menjadi 153 orang, yaitu 146 narapidana dan tujuh pegawai. #covid #korona #COVID19 #VaksinasiNasional #vaksincovid19 #zonakuning #beritalampung #lampostco",1
"Kata masih available tapi bila tekan every date, dah penuh slot. Nokharom. #VaksinasiCovid19 #VaksinasiNasional",1
"Kata pak presiden, ""Eling lan waspodo"" artinya : ""Ingat dan waspada"". . Terhadap pandemi ini kita hendaknya selalu ingat dan waspada, tidak boleh lengah, pesan Presiden @jokowi pada saat kunjungan vaksinasi massal seniman dan budayawan. . #VaksinasiNasional",1
"KBM Tatap Muka Juli 2021, Cepat Tuntaskan Vaksinasi untuk Guru  via @PoskotaJ #Vaksinasi #VaksinasiNasional",1
Keamanan vaksin mengedepankan unsut kehati-hatian. #VaksinCovid19 #VaksinasiNasional,1
Kebagian Vaksinasi di kantor BPS tahap pertama hari Sabtu 20 Maret 2021.. Alhamdulillah bisa kumpul2 😀 #vaksincovid19 #VaksinasiNasional,1
"Keberhasilan Kementerian BUMN menjadi lokomotif hadirnya Sentra Vaksinasi Bersama, Kunci sukses program #VaksinasiNasional #vaksinmembawadampakbaik #vaksindorongpemulihanri #COVIDー19 #CoronavirusPandemic",1
"Keberhasilan pengembangan vaksin merah putih dan vaksin nusantara, bukti Indonesia menuju kemandirian farmasi #VaksinasiNasional",1
Kebijakan impor beras kali ini untuk penuhi kebutuhan masyarakat akibat pandemi Covid-19. Jangan asal tuduh #Jokowi #VaksinasiNasional,0
kecepatan vaksinasi di daerah akan mendukung program nasional mempercepat penanggulangan covid #VaksinasiNasional,1
Kedatangan Vaksin di Indonesia menegaskan kembali komitmen Pemerintah untuk memastikan stok Vaksin bagi masyarakat Indonesia. #VaksinasiNasional #COVID19 #vaksinDatanglagi #COVID19Vaccine,1
Kedua adikku yang mencoba menjadi warga negara yg baik 😁😁 #VaksinMembawaDampakBaik #VaksinasiNasional #Vaksinasi,1
"Kegiatan Bhabinkamtibmas mendampingi warga lansia ke puskesmas terdekat untuk disuntik Vaksin Covid-19. JAGOAN PALEMBANG, JAGO PALEMBANG MENUJU WBBM (WILAYAH BIROKRASI BERSIH dan MELAYANI). #PolriPresisi #PolisiDulurKito #ResponsVaksinasiPolri #VaksinasiNasional",1
"Kegiatan Vaksin Warga Kedonganan Bhabinkamtibmas Kelurahan Kuta Polsek Kuta Polresta gabung personil Posko PPKM Skala Mikro Bantu Pengamanan, Sabtu (10/04/2021). #divisihumaspolri #poldabali #polrestadenpasar #Bhabinkamtibmas #VaksinasiNasional #infobadung #bali_nejani #infobali",1
"Kekebalan Optimal 28 Hari Setelah Vaksinasi Dosis 2, Menkes: Jangan Kemana-mana Tak Pakai Masker! #Vaksinasi #VaksinasiNasional",1
"Keluarga Pemuda yang Tewas Usai Divaksin AstraZeneca Restui Jasad Trio di Autopsi, Ini Alasannya  via @tribunkaltim #AstraZeneca #VaksinasiNasional #VaksinCOVID19 #vaksincasinogenting #otopsi #kemenkes #Dinkes #Pandemi",1
"keluarga yang sehat aware dengan kesehatan, mari kita dukung vaksinasi Tetap Waspada #VaksinasiNasional #TetapDirumahAja #Vaksinasi #mutasibaru #Waspada Jangan Mudik",1
Kemenag Sumsel Data 7.035 CJH Penerima Vaksin  #InfoSumsel #VaksinUntukKita #KemenagSumsel #COVID19 #VaksinasiNasional Naga Lele #IslamItuAdil #Remake #AmrilMuhammad_UNJ Young Lex RESPECT ZHANG YIXING,1
Kemenhub siapkan vaksinasi covid-19 untuk 15.000 Pelaut tahun ini #VaksinasiNasional,1
"Kemenkes dan DMI Sepakat, Vaksinasi Covid-19 Bisa di Masjid #VaksinasiNasional",1
Kemenkes Optimalkan Penggunaan Vaksin AstraZaneca Sebelum Kadaluwarsa. #VaksinasiNasional,1
Kemenkes Pastikan Vaksin Impor Sinovac Habis Sebelum Masa Simpannya Berakhir Jadi jangan pada khawatir Vaksin ini kadaluarsa ya! Soalnya yang tertera adalah shelf life atau masa simpan #Sinovac #VaksinasiNasional,1
Kemenkes Pastikan Vaksinasi Covid-19 Tetap Dilaksanakan Saat Ramadhan  via @holopiscom @KemenkesRI #VaksinasiNasional #vaksinuntukpulihkanri #holopiscom,1
Kemenkes tetap jalankan vaksinasi di bulan Ramadhan #VaksinasiNasional #vaksinsuksesakhiripandemi #vaksindemipulihkannkri,1
Kemenkes Ubah Skala Prioritas Vaksinasi Usai Embargo Vaksin  via @holopiscom @KemenkesRI #VaksinasiNasional #VaksinUntukIndonesia #holopiscom,1
Kemenkes: Stok Vaksin Lansia dan Pelayanan Publik Aman #VaksinasiNasional,1
"Kemenkes: Vaksin AstraZeneca Aman, yang Disetop Hanya Batch CTMAV547 #DukungLangkahPerkuatRI #COVID19 #VaksinasiNasional",1
Kemenkes-DMI Sepakat Vaksinasi Covid-19 di Masjid #VaksinasiNasional,1
Kemenkop UKM Gelar Vaksinasi Untuk 2.070 ASN @KemenkopUKM #ASN #Vaksin #VaksinasiNasional #vaksincorona #EkonomiBisnis #Corona #coronavirus #COVID19 #COVIDー19 #COVID__19 #Covid_19 #COVID #RakyatMerdeka #RMid,1
Kementerian Kesehatan (Kemenkes) dan Dewan Masjid Indonesia (DMI) sepakat untuk menjadikan masjid sebagai lokasi vaksinasi Covid-19. Pelaksanaan kesepakatan vaksinasi di masjid tersebut akan dilakukan mulai bulan depan. #VaksinasiNasional,1
Kementerian kesehatan dan pihak-pihak terkait telah berdiskusi dengan seksama untuk terus melaksanakan #VaksinasiNasional di bulan Ramadhan.,1
Kementerian Kesehatan RI mengungkapkan bahwa vaksinasi bisa dilakukan di bulan Ramadhan. Vaksinasi tidak membatalkan puasa dan dapat dilaksanakan pada malam hari. #Jakarta #VaksinasiNasional #Vaksin,1
Kementrian Kesehatan menyambut baik keputusan dan rekomendasi Badan POM dan MUI terkait produk Vaksin Covid-19 Astrazeneca dibolehkan #VaksinasiNasional,1
Kementrian Kesehatan pastikan bahwa distribusi Vaksin Astrazeneca ke daerah-daerah segera dimulai! #VaksinasiNasional,1
Kenali apa itu Coronavirus Anxiety? Bagaimana kiat-kiat menanggulanginya? #PatuhiProtokolKesehatan #VaksinasiNasional,1
"Kenali varian, dari nak kecoh-kecoh tak nak vaksin #KKM #vaksin #VaksinasiNasional #vaccinated #varian #Malaysia #ImanTroye",1
"Kenapa pentingnya vaksin? Ketahuinya bersama Pakar Mikrobiologi Klinikal, Fakulti Perubatan & Sains Kesihatan USIM dalam siri expert@usim pada kali ini. Saksikan video penuh di saluran USIMTV.  Lindungi Diri Lindungi semua #VaksinasiNasional #COVID19",1
"Kepala BPOM: Tak Ada Pilih Kasih, Vaksin Nusantara Mentok Di Persyaratan @BPOM_RI #Vaksin #Vaksinasi #VaksinasiNasional #Corona #coronavirus #COVID19 #COVIDー19 #COVID__19 #Covid_19 #COVID #RakyatMerdeka #RMid",1
kepala Jokowi Widodo bukan maujud hajat setanding adv amat menurut selaku kepala tiga periode. janganlah dergama #IndonesiaMaju #VaksinasiNasional,1
kepala negara Djoko Widodo kagak terdapat janji sepadan sangat buat v menjelma kepala tiga periode. janganlah hasutan #IndonesiaMaju #VaksinasiNasional,1
kepedulian masyarakat akan pentingnya vaksin sangat diperlukan untuk kesehatan bersama #VaksinasiNasional #TetapDirumahAja #Vaksinasi #mutasibaru #Waspada Jangan Mudik,1
"Kerajaan nak bagi Vaksin free pun ramai yang tolak. Bukan suruh bayar pun & takan la Kerajàan nak bunuh rakyat semua kot. Ya Allah, negatif sungguh pemikiran golongan antivaksin ni #VaksinasiNasional #COVID19 #AntiVaccine #MalaysiaPrihatin #asnaturalofficiall",1
"Keren Cara Jokowi Semangati Peserta Vaksinasi: Jangan Tegang, Tak Usah Takut Disuntik, Saya Sudah #VaksinasiNasional #COVID19 @jokowi",1
Keren nih tren kasus covid-19 di Indonesia diklaim makin membaik #vaksinuntuksemua #vaksinuntuklansia #VaksinasiPelayanPublik #covid19 #vaksinhalal #vaksin #vaksinasinasional,1
keren sih ini udah ada ribuan lansia yg di vaksinasi di sentra vaksin. #vaksinasinasional #BUMNuntuknegeri,1
keren sih ini udah ada ribuan lansia yg di vaksinasi di sentra vaksin. #vaksinasinasional #BUMNuntuknegeri #IndonesiaKita,1
Kesempatan bagi Remaja Papua untuk menjadi ASN di saat Pandemi #VaksinasiNasional #vaksindorongpemulihanri #RaihKemuliaanRamadhan,1
"Ketika berpuasa pun sel yang berperan membentuk antibodi tetap aktif, sehingga #VaksinasiNasional yang dilakukan saat berpuasa tidak akan menghalangi pembentukan daya tahan tubuh.",1
"Ketika Lansia Berani Vaksin, Tanda Indonesia Akan Sehat Lagi #vaksin #Vaksinasi #VaksinasiNasional #Nasional #Corona #coronavirus #COVID19 #COVIDー19 #COVID__19 #Covid_19 #COVID #RakyatMerdeka #RMid",1
"Ketua Dewan Masjid Indonesia Jusuf Kalla meminta agar masjid seluruh Indonesia tak hanya digunakan sebagai tempat ibadah, namun bisa difungsikan sebagai tempat vaksinasi Covid-19. #VaksinasiNasional",1
Ketua Dewan Pembina Partai Golkar @aburizalbakrie jadi relawan Vaksin Nusantara #kabargolkar #golkar #partaigolkar #golkarsolid #golkarupdate #golkarindonesia #vaksinnusantara #VaksinasiNasional,1
Ketua DMI : Masjid Bakal Menjadi Tempat Vaksinasi Covid-19 Bulan Depan #VaksinasiNasional,1
"Ketua Korkom IMM UGM 2020 udah Divaksin nih... Nggak jadi titan kok 🤭 Yuk sukseskan #VaksinasiNasional Karena Vaksin Halal, Aman dan Suci @mucovid19 @DPDIMMDIY @dppimmofficial @AzkaFalah #IslamBerkemajuan #WabahBelumBerakhir #KonsistenProtokolKesehatan",1
"Ketua Umum Palang Merah Indonesia (PMI) HM Jusuf Kalla menyatakan masyarakat harus melakukan vaksinasi jika tidak ingin terinfeksi wabah virus corona (COVID-19), yang masih belum diketahui kapan akan berakhir. #VaksinasiNasional",1
Ketua Umum PMI Jusuf Kalla Nilai Vaksin Mandiri Bantu Percepat Program Vaksinasi Covid-19 #VaksinasiNasional,1
KILLCOVID19 Permudah Vaksinasi Lansia Lewat Home Care dan Home Delivery @airlangga_hrt #MenkoPerekonomian #ProgramVaksinasi #VaksinasiCovid19 #VaksinasiLansia #KILLCOVID19 #HomeCare #HomeDelivery #VaksinasiNasional #Vaksinasi #RakyatMerdeka #RMid,1
Kini Layanan GeNose C19 Hadir di 44 Stasiun Kereta Api #VaksinasiNasional #250RibuVaksinasiBUMN,1
kirakira sentra vaksin BUMN bakal hadir di mana lg yak? wkwkwk berasa nunggu audisi idol. #vaksinasinasional #BUMNuntuknegeri,1
